Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","372","Ireland","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2274","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","376","Israel","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","7334","A","Official figure","Official figure"
"RP","Pesticides Use","376","Israel","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","6827","A","Official figure","Official figure"
"RP","Pesticides Use","376","Israel","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","6370","A","Official figure","Official figure"
"RP","Pesticides Use","376","Israel","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","6370","E","Estimated value","Estimated Value"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","56373","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","50177","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","44424","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","39571","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","388","Jamaica","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1853","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","388","Jamaica","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1642","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","388","Jamaica","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1642","E","Estimated value","Estimated Value"
"RP","Pesticides Use","388","Jamaica","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1642","E","Estimated value","Estimated Value"
"RP","Pesticides Use","392","Japan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","48889","A","Official figure","Official figure"
"RP","Pesticides Use","392","Japan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","48783","A","Official figure","Official figure"
"RP","Pesticides Use","392","Japan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","50320","A","Official figure","Official figure"
"RP","Pesticides Use","392","Japan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","45574","A","Official figure","Official figure"
"RP","Pesticides Use","400","Jordan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","462","A","Official figure","Official figure"
"RP","Pesticides Use","400","Jordan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","401","A","Official figure","Official figure"
"RP","Pesticides Use","400","Jordan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","525","A","Official figure","Official figure"
"RP","Pesticides Use","400","Jordan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","650","E","Estimated value","Estimated Value"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","14492","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","18324","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","8811","A","Official figure","Official figure"
"RP","Pesticides Use","398","Kazakhstan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","8811","E","Estimated value","Estimated Value"
"RP","Pesticides Use","404","Kenya","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","6228","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","404","Kenya","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","5141","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","404","Kenya","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","5110","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","404","Kenya","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","5162","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","296","Kiribati","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","31","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","296","Kiribati","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","33","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","296","Kiribati","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","33","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","296","Kiribati","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","33","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","414","Kuwait","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1493","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","414","Kuwait","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1411","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","414","Kuwait","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1298","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","414","Kuwait","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1181","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","417","Kyrgyzstan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","693","A","Official figure","Official figure"
"RP","Pesticides Use","417","Kyrgyzstan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","608","A","Official figure","Official figure"
"RP","Pesticides Use","417","Kyrgyzstan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","578","A","Official figure","Official figure"
"RP","Pesticides Use","417","Kyrgyzstan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","578","E","Estimated value","Estimated Value"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","187","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","187","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","187","E","Estimated value","Estimated Value"
"RP","Pesticides Use","418","Lao People's Democratic Republic","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","187","E","Estimated value","Estimated Value"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1900","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1984","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1823","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1666","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","422","Lebanon","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1816","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","422","Lebanon","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1816","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","422","Lebanon","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1816","E","Estimated value","Estimated Value"
"RP","Pesticides Use","422","Lebanon","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1816","E","Estimated value","Estimated Value"
"RP","Pesticides Use","426","Lesotho","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","222","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","426","Lesotho","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","240","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","426","Lesotho","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","489","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","426","Lesotho","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","551","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","430","Liberia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","853","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","430","Liberia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1073","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","430","Liberia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1124","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","430","Liberia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1043","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","434","Libya","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1714","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","434","Libya","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1713","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","434","Libya","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1713","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","434","Libya","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1713","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2587","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2613","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","3614","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","440","Lithuania","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","3013","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","147","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","130","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","117","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","442","Luxembourg","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","116","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","766","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","701","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","834","A","Official figure","Official figure"
"RP","Pesticides Use","450","Madagascar","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","720","A","Official figure","Official figure"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1519","E","Estimated value","Estimated Value"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1420","E","Estimated value","Estimated Value"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2036","E","Estimated value","Estimated Value"
"RP","Pesticides Use","454","Malawi","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2036","E","Estimated value","Estimated Value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","36077","E","Estimated value","Estimated Value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","45671","E","Estimated value","Estimated Value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","25609","A","Official figure","Official figure"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","30123","A","Official figure","Official figure"
"RP","Pesticides Use","462","Maldives","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","376","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","462","Maldives","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","372","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","462","Maldives","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","388","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","462","Maldives","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","461","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","4","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","4","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","4","E","Estimated value","Estimated Value"
"RP","Pesticides Use","466","Mali","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","4","E","Estimated value","Estimated Value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","96","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","109","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","101","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","106","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","377","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","421","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","571","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","698","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","641","A","Official figure","Official figure"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","635","A","Official figure","Official figure"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","795","A","Official figure","Official figure"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","563","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","52","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","52","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","52","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","52","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","484","Mexico","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","38883","A","Official figure","Official figure"
"RP","Pesticides Use","484","Mexico","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","40811","A","Official figure","Official figure"
"RP","Pesticides Use","484","Mexico","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","41676","A","Official figure","Official figure"
"RP","Pesticides Use","484","Mexico","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","37298","A","Official figure","Official figure"
"RP","Pesticides Use","583","Micronesia (Federated States of)","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","12","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","583","Micronesia (Federated States of)","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","12","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","583","Micronesia (Federated States of)","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","12","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","583","Micronesia (Federated States of)","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","12","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","496","Mongolia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","4615","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","496","Mongolia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","5115","A","Official figure","Official figure"
"RP","Pesticides Use","496","Mongolia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","5115","E","Estimated value","Estimated Value"
"RP","Pesticides Use","496","Mongolia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","5115","E","Estimated value","Estimated Value"
"RP","Pesticides Use","499","Montenegro","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","119","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","499","Montenegro","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","111","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","499","Montenegro","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","94","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","499","Montenegro","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","86","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","500","Montserrat","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","18","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","500","Montserrat","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","18","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","500","Montserrat","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","17","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","500","Montserrat","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","15","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","13697","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","13697","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","13697","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","13697","E","Estimated value","Estimated Value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1013","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1068","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2037","A","Official figure","Official figure"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","3287","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","11749","A","Official figure","Official figure"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","11749","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","11749","E","Estimated value","Estimated Value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","11749","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1010","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1163","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1192","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1188","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","520","Nauru","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","6","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","520","Nauru","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","7","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","520","Nauru","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","6","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","520","Nauru","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","7","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","682","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","783","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1175","A","Official figure","Official figure"
"RP","Pesticides Use","524","Nepal","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1175","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","9867","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","9347","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","8732","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","7263","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","540","New Caledonia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","253","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","540","New Caledonia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","253","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","540","New Caledonia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","253","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","540","New Caledonia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","253","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","5285","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","5285","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","5285","E","Estimated value","Estimated Value"
"RP","Pesticides Use","554","New Zealand","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","5285","E","Estimated value","Estimated Value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","15658","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","13710","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","12907","E","Estimated value","Estimated Value"
"RP","Pesticides Use","558","Nicaragua","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","15040","E","Estimated value","Estimated Value"
"RP","Pesticides Use","562","Niger","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","20","A","Official figure","Official figure"
"RP","Pesticides Use","562","Niger","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","35","A","Official figure","Official figure"
"RP","Pesticides Use","562","Niger","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","26","A","Official figure","Official figure"
"RP","Pesticides Use","562","Niger","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","26","E","Estimated value","Estimated Value"
"RP","Pesticides Use","566","Nigeria","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","57269","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","566","Nigeria","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","57638","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","566","Nigeria","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","52552","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","566","Nigeria","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","48184","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","570","Niue","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","570","Niue","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","570","Niue","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","570","Niue","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","574","Norfolk Island","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","574","Norfolk Island","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","574","Norfolk Island","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","574","Norfolk Island","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","807","North Macedonia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","98","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","807","North Macedonia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","98","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","807","North Macedonia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","98","E","Estimated value","Estimated Value"
"RP","Pesticides Use","807","North Macedonia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","98","E","Estimated value","Estimated Value"
"RP","Pesticides Use","580","Northern Mariana Islands","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","12","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","580","Northern Mariana Islands","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","8","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","580","Northern Mariana Islands","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","4","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","580","Northern Mariana Islands","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","0","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","688","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","710","A","Official figure","Official figure"
